4682 409 13.8764522488525
4781 418 13.6307143056
4881 427 13.3887903623738
4980 435 13.1554726867382
5080 444 12.9253077537378
5180 453 12.7006936526388
0 0 Infinity
98 17 68.8975237337427
196 34 58.3909281447596
295 52 52.2264040663223
393 69 47.9361125016918
492 86 44.5973576186936
590 104 41.9093484052923
689 121 39.633014483484
787 138 37.6926720836769
886 156 35.971886806159
984 173 34.4598660906037
1083 191 33.0844437887126
1181 208 31.8508886396336
1280 225 30.7116907106281
1378 243 29.6715295349625
1477 260 28.701205604535
1575 277 27.8076150983147
1674 295 26.9632412197955
1772 312 26.1809724069325
1871 329 25.4379440956114
1969 347 24.7425333439699
2068 364 24.0796057270446
2166 382 23.4559704304831
2265 399 22.8587220639179
2363 416 22.2955864278702
2462 434 21.7520296470884
2560 451 21.2387397498796
2658 468 20.7473775154912
2757 486 20.2708350659951
2855 503 19.8188596892388
2954 520 19.380239961373
3052 538 18.9614921013629
3151 555 18.5550475344362
3249 573 18.1661710832036
3348 590 17.787965895824
3446 607 17.4261670915639
3545 625 17.0721764807212
3643 642 16.7336918424683
3742 659 16.4026709477064
3840 677 16.0843081359753
3939 694 15.7731988944341
4037 711 15.474212557446
4136 729 15.1803858233036
4234 746 14.8982761851245
4333 764 14.6206998835338
4431 781 14.3538936685793
4530 798 14.0916586214874
4628 816 13.8382136180985
4727 833 13.5894277346153
4825 850 13.3492830290353
4924 868 13.1122749142179
5022 885 12.88381577792
5121 902 12.6586512583029
0 0 Infinity
96 25 68.9358415856636
193 51 58.3344010144875
289 77 52.2443024439504
386 103 47.9102775844331
482 129 44.6027803184216
579 155 41.8911961381563
676 181 39.6145840181783
772 207 37.6732182685762
869 232 35.9589211283687
965 258 34.4448507932683
1062 284 33.0701209073306
1159 310 31.8230236629666
1255 336 30.6933783744788
1352 362 29.6434630092911
1448 388 28.6809057086423
1545 414 27.7769720108187
1642 439 26.9352576486714
1738 465 26.151357047786
1835 491 25.4068767072882
1931 517 24.7112061204212
2028 543 24.0467921186837
2125 569 23.4169191309429
2221 595 22.8240203755121
2318 621 22.2539954347124
2414 647 21.7153527838517
2511 672 21.1971792072536
2607 698 20.704423981351
2704 724 20.2275638436153
2801 750 19.7699424742154
2897 776 19.3343157026386
2994 802 18.91113984686
3090 828 18.5073775200564
3187 854 18.1143170675952
3284 879 17.7361604455791
3380 905 17.3731395840182
3477 931 17.0187653376815
3573 957 16.6790729023278
3670 983 16.3469431080839
3767 1009 16.0250913509887
3863 1035 15.7158837496563
3960 1061 15.4129248740175
4056 1087 15.1214859381899
4153 1112 14.8365005936011
4250 1138 14.5585342570505
4346 1164 14.2906687056633
4443 1190 14.0274577174722
4539 1216 13.7735461454443
4636 1242 13.5238005763613
4733 1268 13.280383966131
4829 1294 13.0452348199921
4926 1319 12.8144040862958
5022 1345 12.5904638873049
0 0 Infinity
93 34 68.9608836923894
187 68 58.3779383009672
281 102 52.2436724059263
375 136 47.9226992742218
469 171 44.5827850143974
563 205 41.8814233038967
657 239 39.6113209837094
751 273 37.6566363742501
845 307 35.9426808043642
939 342 34.4132375441793
1033 376 33.0429070030504
1127 410 31.7990603522871
1221 444 30.661342738373
1315 478 29.6139341904221
1409 513 28.6408037292619
1503 547 27.7390468793873
1597 581 26.8966613110499
1691 615 26.1068055130892
1785 649 25.3637493798115
1879 684 24.6600273874641
1973 718 23.9968656698639
2067 752 23.3679508057968
2161 786 22.7702015666164
2255 820 22.2009308451363
2349 855 21.655687396806
2443 889 21.1366607076446
2537 923 20.6398263034689
2631 957 20.1635430270339
2725 991 19.7063429440958
2819 1026 19.2651645365442
2913 1060 18.8423631536116
3007 1094 18.4350604815767
3100 1128 18.0458140284264
3194 1162 17.6665487008155
3288 1197 17.2986249111323
3382 1231 16.944329397694
3476 1265 16.6014444716084
3570 1299 16.2693447933176
3664 1333 15.9474540305042
3758 1368 15.6339359056971
3852 1402 15.3309382576797
3946 1436 15.0366663368238
4040 1470 14.7506959731532
4134 1504 14.4726324724031
4228 1539 14.2009514825231
4322 1573 13.9376483669371
4416 1607 13.6812186859895
4510 1641 13.4313619165063
4604 1675 13.1877963054936
4698 1710 12.9492192624662
4792 1744 12.7174793663945
4886 1778 12.4912827282629
0 0 Infinity
90 42 68.9120032057941
181 84 58.3288266542835
271 126 52.2378991495232
362 169 47.8866759483988
453 211 44.5509280072321
543 253 41.8648407107522
634 295 39.5857287098666
725 338 37.6155396783341
815 380 35.9105922124008
906 422 34.3799684691322
996 464 33.0151292429231
1087 507 31.7592758280883
1178 549 30.6160109425346
1268 591 29.5724981262161
1359 633 28.5974848380606
1450 676 27.6864828422597
1540 718 26.8467420382646
1631 760 26.0521059896662
1721 802 25.3109592330617
1812 845 24.6020104938231
1903 887 23.9345221253909
1993 929 23.306922275172
2084 972 22.7021765661277
2175 1014 22.1290395457612
2265 1056 21.586871106724
2356 1098 21.0640082211207
2447 1141 20.5611028393756
2537 1183 20.0854754996018
2628 1225 19.6247948830243
2718 1267 19.1857872162955
2809 1310 18.7574680034173
2900 1352 18.3469229780443
2990 1394 17.9543838478583
3081 1436 17.5720950834793
3172 1479 17.2008931678629
3262 1521 16.8468047629739
3353 1563 16.5010785169563
3443 1605 16.1690621399098
3534 1648 15.8427529563872
3625 1690 15.5278968102198
3715 1732 15.2248833300228
3806 1774 14.928006769741
3897 1817 14.6380072653465
3987 1859 14.3598803744455
4078 1901 14.0869247089068
4169 1944 13.8198313802382
4259 1986 13.5632771022688
4350 2028 13.3111204612882
4440 2070 13.0673761947258
4531 2113 12.826315289559
4622 2155 12.5923969875355
4712 2197 12.3659857899175
0 0 Infinity
86 49 68.960146957168
173 99 58.3376138269502
259 149 52.2290304925186
346 199 47.8847410774174
433 249 44.5386846836265
519 299 41.843478025202
606 349 39.557673395946
692 399 37.6052742017423
779 449 35.8777294784921
866 499 34.3414459462027
952 549 32.9707953696293
1039 599 31.7154520297323
1125 649 30.5764041720171
1212 699 29.5183926209825
1299 749 28.5388424888394
1385 799 27.634901601237
1472 849 26.782993948369
1558 899 25.9905715534625
1645 949 25.2385377055338
1732 999 24.5288737683864
1818 1049 23.862814265845
1905 1099 23.2256394625137
1991 1149 22.6248408254434
2078 1199 22.0477034179809
2165 1249 21.4969780233511
2251 1299 20.9747877404392
2338 1349 20.4706269504357
2424 1399 19.9911338570152
2511 1449 19.5269178011437
2598 1499 19.0806873489391
2684 1549 18.6546664005113
2771 1599 18.2407830141301
2857 1649 17.8447917921427
2944 1699 17.459326665044
3031 1749 17.0868651656616
3117 1799 16.7295106104527
3204 1849 16.380770425331
3290 1899 16.0456350010168
3377 1949 15.7180977524274
3464 1999 15.4003781437975
3550 2049 15.0944020789995
3637 2099 14.7947832255622
3723 2149 14.5058762517749
3810 2199 14.222649349507
3897 2249 13.9470816278319
3983 2299 13.6809176813939
4070 2349 13.41958832451
4156 2399 13.1669222431476
4243 2449 12.918619948422
4330 2499 12.6764484326573
4416 2549 12.4419841061191
4503 2599 12.2112853142223
0 0 Infinity
81 57 68.9450165191369
163 114 58.35951241077
245 172 52.1872092297982
327 229 47.8634722418309
409 286 44.5278105424858
491 344 41.8021654052594
573 401 39.5241241605815
655 458 37.5607761259959
737 516 35.827961532953
819 573 34.2953621540918
901 630 32.9158238875548
982 688 31.6648211781598
1064 745 30.5174488492038
1146 803 29.4541088695613
1228 860 28.4752681334777
1310 917 27.5640871319276
1392 975 26.7071542277644
1474 1032 25.9082713978366
1556 1089 25.1562308615907
1638 1147 24.4418052822694
1720 1204 23.7698664677762
1802 1261 23.1322419065689
1884 1319 22.5220387615456
1965 1376 21.9487116633379
2047 1433 21.3970384147322
2129 1491 20.8661226015339
2211 1548 20.3610079104445
2293 1606 19.8734035718536
2375 1663 19.4082259860995
2457 1720 18.9609052667646
2539 1778 18.527424028866
2621 1835 18.112460169669
2703 1892 17.7121137812643
2785 1950 17.3229198283292
2867 2007 16.9493012340941
2948 2064 16.5905047094615
3030 2122 16.238103150819
3112 2179 15.8990108417472
3194 2236 15.5702165956984
3276 2294 15.2490003765435
3358 2351 14.9392991229986
3440 2409 14.6363294176043
3522 2466 14.3438794820769
3604 2523 14.0594207642846
3686 2581 13.7806450684192
3768 2638 13.5111315465406
3850 2695 13.2485735677256
3931 2753 12.9926732085446
4013 2810 12.7431303340094
4095 2867 12.499694872464
4177 2925 12.2604111282849
4259 2982 12.028490890747
0 0 Infinity
76 64 68.8918372865973
153 128 58.3056172080473
229 192 52.1973595268874
306 257 47.8276475026261
383 321 44.4822278921443
459 385 41.7817328291483
536 449 39.4917075160978
612 514 37.5196288116678
689 578 35.7874418080089
766 642 34.2456747639622
842 707 32.8586064802242
919 771 31.5976561684187
995 835 30.451385909108
1072 899 29.3871159392406
1149 964 28.3945030328522
1225 1028 27.4833310011238
1302 1092 26.6250462185679
1378 1157 25.8197756751961
1455 1221 25.0614707558902
1532 1285 24.345436146727
1608 1349 23.6721925770804
1685 1414 23.0240870699614
1761 1478 22.4163183681996
1838 1542 21.8328915017879
1915 1606 21.2758598581201
1991 1671 20.7429673636362
2068 1735 20.2326684844423
2144 1799 19.7464777871232
2221 1864 19.2727689448125
2298 1928 18.8205751293392
2374 1992 18.3880976397175
2451 2056 17.9683137130808
2527 2121 17.5629892921159
2604 2185 17.1717937805368
2681 2249 16.7936360833989
2757 2314 16.4274479165787
2834 2378 16.0731778849189
2910 2442 15.7321269345624
2987 2506 15.3991525404154
3064 2571 15.0735883772566
3140 2635 14.7619301179496
3217 2699 14.4570802250149
3293 2763 14.1626088355353
3370 2828 13.8720281231549
3447 2892 13.5914311922247
3523 2956 13.3199279930701
3600 3021 13.0515925643911
3677 3085 12.7921133185317
3753 3149 12.5406684259586
3830 3213 12.2937663068431
3906 3278 12.052381729153
3983 3342 11.8170936699398
0 0 Infinity
70 70 68.9418415413111
141 141 58.2996432194601
212 212 52.1307307248457
282 282 47.834519981503
353 353 44.4684026424114
424 424 41.7336477843423
494 494 39.4635963510275
565 565 37.4773570456534
636 636 35.7342855986124
707 707 34.1827380859049
777 777 32.804674158213
848 848 31.5338739474676
919 919 30.3703998459971
989 989 29.3127555553809
1060 1060 28.318163352626
1131 1131 27.392093687335
1202 1202 26.5261722348924
1272 1272 25.7245734603203
1343 1343 24.9586554372877
1414 1414 24.2353153273665
1484 1484 23.5597597123596
1555 1555 22.9091223340053
1626 1626 22.2901889286659
1697 1697 21.7002343208025
1767 1767 21.1446289120081
1838 1838 20.6054140606334
1909 1909 20.0888386023492
1979 1979 19.6000788537246
2050 2050 19.123697365028
2121 2121 18.6654814994875
2192 2192 18.2242246017275
2262 2262 17.8047213803845
2333 2333 17.394006993592
2404 2404 16.9972816165738
2474 2474 16.6190363404692
2545 2545 16.2477191352421
2616 2616 15.8881324040628
2687 2687 15.5396397488077
2757 2757 15.2063445284138
2828 2828 14.8781882456735
2899 2899 14.5595029169419
2969 2969 14.2541241427266
3040 3040 13.9528990955127
3111 3111 13.6598497270818
3181 3181 13.3785654291251
3252 3252 13.1006626606406
3323 3323 12.8298855250831
3394 3394 12.5659265340386
3464 3464 12.3120790220397
3535 3535 12.0608224836824
3606 3606 11.8155738548878
3676 3676 11.5794272496409
0 0 Infinity
64 76 68.8798601796762
128 153 58.2807437340211
192 229 52.1606645064499
257 306 47.7792121500838
321 383 44.4211477055684
385 459 41.7090781406754
449 536 39.4065870566399
514 612 37.4240871796242
578 689 35.679618941388
642 766 34.125669614096
707 842 32.7284485026714
771 919 31.4555126667489
835 995 30.2983142669445
899 1072 29.2222662661956
964 1149 28.2189380355245
1028 1225 27.2971427602521
1092 1302 26.4274022106916
1157 1378 25.6126633950185
1221 1455 24.8431216747247
1285 1532 24.115965442461
1349 1608 23.4326338755028
1414 1685 22.7745643339713
1478 1761 22.1569248381685
1542 1838 21.5628324658081
1606 1915 20.995253972963
1671 1991 20.4537417140905
1735 2068 19.9331255351716
1799 2144 19.4376215385982
1864 2221 18.9547310957592
1928 2298 18.4925685241563
1992 2374 18.0511114138113
2056 2451 17.6215907807969
2121 2527 17.2083947009382
2185 2604 16.8076885615562
2249 2681 16.4201366752137
2314 2757 16.0463909062173
2378 2834 15.6829483625715
2442 2910 15.3336757942844
2506 2987 14.9917508797018
2571 3064 14.6582063178787
2635 3140 14.3386388301387
2699 3217 14.0251617874735
2763 3293 13.7229849172668
2828 3370 13.4248299759065
2892 3447 13.1359184661165
2956 3523 12.8570044941961
3021 3600 12.5813876332331
3085 3677 12.3138946487692
3149 3753 12.0553219471813
3213 3830 11.800600966596
3278 3906 11.5530858624384
3342 3983 11.3101643637179
0 0 Infinity
57 81 68.9210612175463
114 163 58.3107557953476
172 245 52.1148036420571
229 327 47.7665840810233
286 409 44.4066062645359
344 491 41.6578012182098
401 573 39.3557862526566
458 655 37.3686431297938
516 737 35.6131937461929
573 819 34.0571659233276
630 901 32.6543897896186
688 982 31.3822663268048
745 1064 30.2120412293935
803 1146 29.1270132498933
860 1228 28.1257228813951
917 1310 27.1922999787283
975 1392 26.3142902376454
1032 1474 25.4935863465418
1089 1556 24.7199403895245
1147 1638 23.9850724247299
1204 1720 23.291962626402
1261 1802 22.6333884774684
1319 1884 22.0033942548085
1376 1965 21.4104580708093
1433 2047 20.8384987640365
1491 2129 20.2884483303396
1548 2211 19.7634958907465
1606 2293 19.2571991730138
1663 2375 18.7726329238049
1720 2457 18.3061495048914
1778 2539 17.8546399871636
1835 2621 17.4209603746843
1892 2703 17.0021222273923
1950 2785 16.5955579257385
2007 2867 16.2038887682632
2064 2948 15.8280977820176
2122 3030 15.45896749848
2179 3112 15.1024721946713
2236 3194 14.7564902188464
2294 3276 14.4191766476534
2351 3358 14.0927086191833
2409 3440 13.7740509983823
2466 3522 13.4652464892226
2523 3604 13.1646375900841
2581 3686 12.8707725797155
2638 3768 12.5855066492171
2695 3850 12.3073931354821
2753 3931 12.0377551378993
2810 4013 11.773034129799
2867 4095 11.5146094920775
2925 4177 11.2613598667905
2982 4259 11.0148166227569
0 0 Infinity
50 86 68.8473051941467
100 173 58.2267506286156
150 259 52.0953204132289
200 346 47.7212237405534
250 433 44.3430098420448
300 519 41.615543687735
350 606 39.2960625480552
400 692 37.3107316634688
450 779 35.5492639297753
500 866 33.9791110985095
550 952 32.5756543768944
600 1039 31.286720475288
650 1125 30.1152158362092
700 1212 29.024024827552
750 1299 28.0115336686344
800 1385 27.075832515524
850 1472 26.1914994450599
900 1558 25.3678463254316
950 1645 24.5839439887667
1000 1732 23.8427039716448
1050 1818 23.146271281967
1100 1905 22.4781182860413
1150 1991 21.8475443540644
1200 2078 21.2400446907712
1250 2165 20.6592726192213
1300 2251 20.1082329135862
1350 2338 19.5746587632102
1400 2424 19.0669428125461
1450 2511 18.5739530085616
1500 2598 18.0992725098409
1550 2684 17.6459782625734
1600 2771 17.2042874048031
1650 2857 16.7816542551702
1700 2944 16.3690224333316
1750 3031 15.9697158169408
1800 3117 15.5866623158151
1850 3204 15.2117102998534
1900 3290 14.8514948944411
1950 3377 14.498371344377
2000 3464 14.1553773661626
2050 3550 13.8252355576192
2100 3637 13.5009527787509
2150 3723 13.1884741432787
2200 3810 12.8811818123207
2250 3897 12.5818456554713
2300 3983 12.2929799753522
2350 4070 12.0084605198369
2400 4156 11.7336535827262
2450 4243 11.4627249826355
2500 4330 11.1982059294283
2550 4416 10.9424167315012
2600 4503 10.6899112259334
0 0 Infinity
42 90 68.8640860336194
84 181 58.2322807719076
126 271 52.0940086287043
169 362 47.6957422137038
211 453 44.3122621084527
253 543 41.579732293935
295 634 39.2535166763365
338 725 37.2375373694705
380 815 35.4871074244506
422 906 33.9103733804644
464 996 32.5007246858401
507 1087 31.2004364031677
549 1178 30.0121148122071
591 1268 28.9248513747495
633 1359 27.9055151927092
676 1450 26.9515416312083
718 1540 26.0691633186534
760 1631 25.2313490924198
802 1721 24.4483330229431
845 1812 23.6979598383387
887 1903 22.9884826544226
929 1993 22.3201998379351
972 2084 21.6752377619214
1014 2175 21.0613362065256
1056 2265 20.4797021318209
1098 2356 19.9169045379268
1141 2447 19.3754371872241
1183 2537 18.8615817799785
1225 2628 18.3622250751423
1267 2718 17.8858198116497
1310 2809 17.4206105288118
1352 2900 16.972654015207
1394 2990 16.5439645590878
1436 3081 16.1251051083328
1479 3172 15.7186882779821
1521 3262 15.3296888659446
1563 3353 14.9486435849361
1605 3443 14.5825331210943
1648 3534 14.2226527184687
1690 3625 13.8737089974525
1732 3715 13.5378074251151
1774 3806 13.2076489512957
1817 3897 12.8856817474697
1859 3987 12.5758424910573
1901 4078 12.2707858711663
1944 4169 11.972885377495
1986 4259 11.6857581039952
2028 4350 11.4026430911281
2070 4440 11.1290629256833
2113 4531 10.8586763264566
2155 4622 10.594899516589
2197 4712 10.3397214473301
0 0 Infinity
34 93 68.9019788106362
68 187 58.2594674209047
102 281 52.0659805968352
136 375 47.6861371471031
171 469 44.2887034571254
205 563 41.5291898418144
239 657 39.2013054390483
273 751 37.1892155695746
307 845 35.4182387563936
342 939 33.8331538285846
376 1033 32.406591011839
410 1127 31.1069182623133
444 1221 29.9137881055767
478 1315 28.8113878668459
513 1409 27.7846764593023
547 1503 26.8287898870829
581 1597 25.9327163988711
615 1691 25.0896210215776
649 1785 24.2937799094375
684 1879 23.5387107516793
718 1973 22.8236896622993
752 2067 22.1433868357244
786 2161 21.4947259200068
820 2255 20.8750242873527
855 2349 20.2808061345224
889 2443 19.7123205891329
923 2537 19.166518970562
957 2631 18.6417628792117
991 2725 18.1365866885245
1026 2819 17.6488954075193
1060 2913 17.1791149886444
1094 3007 16.7253341397079
1128 3100 16.290944623487
1162 3194 15.866197953138
1197 3288 15.4542506667431
1231 3382 15.0554732537032
1265 3476 14.6686052733146
1299 3570 14.2930197139842
1333 3664 13.9281381672278
1368 3758 13.5730697094331
1402 3852 13.2280617446742
1436 3946 12.8922660315928
1470 4040 12.5652548443748
1504 4134 12.2466296017124
1539 4228 11.935799260987
1573 4322 11.6328774745699
1607 4416 11.3372946827703
1641 4510 11.0487453273423
1675 4604 10.7669423792326
1710 4698 10.4915037755353
1744 4792 10.2224179369846
1778 4886 9.95931348553128
0 0 Infinity
25 96 68.8649463704614
51 193 58.1929954580913
77 289 52.0337637886918
103 386 47.630006469639
129 482 44.2541551453436
155 579 41.4736370515343
181 676 39.1285015788577
207 772 37.1199961928529
232 869 35.3370188695545
258 965 33.7566514796733
284 1062 32.3151015075475
310 1159 31.0016308486362
336 1255 29.8070097545318
362 1352 28.6916330246226
388 1448 27.6650178937527
414 1545 26.6965662647596
439 1642 25.7898294757362
465 1738 24.9433087172422
491 1835 24.1357861918975
517 1931 23.3784891003223
543 2028 22.6520513384963
569 2125 21.9606767795609
595 2221 21.3076959469404
621 2318 20.6772272719273
647 2414 20.0795609288175
672 2511 19.5010369303678
698 2607 18.950337851135
724 2704 18.4152153143351
750 2801 17.8998909102036
776 2897 17.4079743590336
802 2994 16.9282185109129
828 3090 16.469283144845
854 3187 16.0207761077746
879 3284 15.5867628330975
905 3380 15.1702621706268
931 3477 14.7621561722746
957 3573 14.3701139861566
983 3670 13.9853944305722
1009 3767 13.6115258891254
1035 3863 13.2516622732592
1061 3960 12.8978216889367
1087 4056 12.5568452521529
1112 4153 12.2211312347065
1138 4250 11.8939714985776
1164 4346 11.5782286083339
1190 4443 11.2669290848166
1216 4539 10.9662242326153
1242 4636 10.6694768697504
1268 4733 10.3795970798742
1294 4829 10.0992461476763
1319 4926 9.8220467471406
1345 5022 9.55393661956188
0 0 Infinity
17 98 68.8166322480682
34 196 58.2295532840233
52 295 51.9849666914048
69 393 47.6150177391578
86 492 44.1960414017107
104 590 41.4302126435478
121 689 39.0745137869092
138 787 37.0562110167071
156 886 35.2579365672603
173 984 33.6688361086811
191 1083 32.2168274782822
208 1181 30.9070999175194
225 1280 29.6912482140207
243 1378 28.5768505006198
260 1477 27.5308347553988
277 1575 26.5629765943435
295 1674 25.6449055666803
312 1772 24.789370061233
329 1871 23.9726715611233
347 1969 23.2060298835508
364 2068 22.4704930584891
382 2166 21.7766946326014
399 2265 21.1079305979932
416 2363 20.4747267394143
434 2462 19.8617834578215
451 2560 19.2795535236326
468 2658 18.7198226941454
486 2757 18.1756327927679
503 2855 17.6564572291326
520 2954 17.1503758093608
538 3052 16.6666265708874
555 3151 16.1939342345532
573 3249 15.7412680286443
590 3348 15.298046869772
607 3446 14.8726769734356
625 3545 14.45592440858
642 3643 14.0551070362971
659 3742 13.6615709761549
677 3840 13.2831292617795
694 3939 12.9107651696137
711 4037 12.5519401648006
729 4136 12.1991268633485
746 4234 11.8584250714922
764 4333 11.5231178954576
781 4431 11.1989596418957
798 4530 10.8792359359419
816 4628 10.5706726044685
833 4727 10.2656331059886
850 4825 9.97058066994029
868 4924 9.67953819645349
885 5022 9.39736622186381
902 5121 9.11836313577621
0 0 Infinity
8 99 68.8293057422194
17 199 58.1513222008321
26 298 51.980222119616
34 398 47.5632149270059
43 498 44.1409913239084
52 597 41.3739997500088
61 697 39.0118532823541
69 796 36.9875757445085
78 896 35.1839116936897
87 996 33.571925372942
95 1095 32.1289316047856
104 1195 30.7983895608954
113 1295 29.5752734429722
122 1394 28.4544887968041
130 1494 27.4006871452305
139 1593 26.4251354649867
148 1693 25.4997460167826
156 1793 24.6275128072562
165 1892 23.8111995974201
174 1992 23.0291718503307
183 2092 22.2857480928593
191 2191 21.5838813237006
200 2291 20.9070397447525
209 2390 20.2657989040259
217 2490 19.6442724123439
226 2590 19.0479807351602
235 2689 18.480273166142
244 2789 17.9279458191555
252 2888 17.4001264940187
261 2988 16.8858685342058
270 3088 16.3888969639354
278 3187 15.912300339688
287 3287 15.4466015032586
296 3387 14.9952480327372
305 3486 14.5617996604795
313 3586 14.135974885372
322 3685 13.7270550968252
331 3785 13.3253767064733
339 3885 12.9339112374744
348 3984 12.5573343635966
357 4084 12.1867283090538
366 4184 11.8255522994147
374 4283 11.4761888329043
383 4383 11.1325303096923
392 4482 10.800491953525
400 4582 10.4721291418637
409 4682 10.1520855291562
418 4781 9.84246769849105
427 4881 9.53659679056244
435 4980 9.2396849721755
444 5080 8.94691012118457
453 5180 8.66035169882606
0 0 Infinity
0 100 68.7173309503446
0 200 58.1132383565958
0 300 51.9098601510034
0 400 47.5080900995238
0 500 44.0933992354906
0 600 41.3029775660535
0 700 38.9432942540496
0 800 36.8988317819655
0 900 35.0950821774254
0 1000 33.48117513859
0 1100 32.0208301717068
0 1200 30.6872623109495
0 1300 29.4601339398711
0 1400 28.323639450493
0 1500 27.2652522873794
0 1600 26.2748771764321
0 1700 25.3442598032719
0 1800 24.4665654653318
0 1900 23.6360717815281
0 2000 22.8479402999165
0 2100 22.0980438729095
0 2200 21.3828342137172
0 2300 20.6992389044918
0 2400 20.0445803273426
0 2500 19.4165111433578
0 2600 18.8129624220562
0 2700 18.2321015544261
0 2800 17.6722978132477
0 2900 17.1320939496416
0 3000 16.6101825974484
0 3100 16.1053865392434
0 3200 15.616642098252
0 3300 15.1429850790451
0 3400 14.6835388005979
0 3500 14.2375038579899
0 3600 13.8041493208106
0 3700 13.3828051323801
0 3800 12.9728555179693
0 3900 12.5737332451184
0 4000 12.1849146069861
0 4100 11.8059150219962
0 4200 11.4362851610718
0 4300 11.0756075283743
0 4400 10.7234934334032
0 4500 10.3795803020939
0 4600 10.0435292826227
0 4700 9.71502310829578
0 4800 9.39376418545386
0 4900 9.07947287895283
0 5000 8.77188597166469
0 5100 8.4707552777077
0 5200 8.17584639187278
0 0 Infinity
-8 99 68.8132857185449
-17 199 58.1172717545352
-26 298 51.9281250716117
-34 398 47.4950513470467
-43 498 44.0547250040314
-52 597 41.2695912151093
-61 697 38.8892537815192
-69 796 36.8487435028501
-78 896 35.026773263366
-87 996 33.3964116450357
-95 1095 31.9369906378398
-104 1195 30.5879202606108
-113 1295 29.3461891936003
-122 1394 28.2067027356061
-130 1494 27.1361342608482
-139 1593 26.141690861801
-148 1693 25.1973013692493
-156 1793 24.3080106643914
-165 1892 23.4724964196383
-174 1992 22.6711512668042
-183 2092 21.9083000907532
-191 2191 21.1889734502174
-200 2291 20.492490365213
-209 2390 19.8315104558499
-217 2490 19.1922114834155
-226 2590 18.5759645923015
-235 2689 17.988213067872
-244 2789 17.4157320761744
-252 2888 16.8697845420566
-261 2988 16.3351969013214
-270 3088 15.817812566803
-278 3187 15.3228618269323
-287 3287 14.8366080562413
-296 3387 14.3646360030667
-305 3486 13.9105275827744
-313 3586 13.4661215028752
-322 3685 13.0364581240385
-331 3785 12.6139899783095
-339 3885 12.2038676984561
-348 3984 11.8064834450397
-357 4084 11.4150518205801
-366 4184 11.03305590961
-374 4283 10.6650718534794
-383 4383 10.300637188034
-392 4482 9.94786897901494
-400 4582 9.60099026827984
-409 4682 9.26030753576337
-418 4781 8.93012373338492
-427 4881 8.60375137607033
-435 4980 8.28861831993412
-444 5080 7.97551892046408
-453 5180 7.66873736730491
0 0 Infinity
-17 98 68.782589741957
-34 196 58.1614529560566
-52 295 51.8807738045462
-69 393 47.4766894403843
-86 492 44.0235155424417
-104 590 41.2214068182103
-121 689 38.8313417801486
-138 787 36.7785711637567
-156 886 34.9436936633903
-173 984 33.3198760269979
-191 1083 31.830982737128
-208 1181 30.4862403859884
-225 1280 29.2352030948011
